ID	GeneSymbol	Description	Log2FC	AdjPValue
Q3UC13	Bckdk	Uncharacterized protein OS=Mus musculus OX=10090 GN=Bckdk PE=2 SV=1	0.147957881	0.999999996
Q3URR8	Nubpl	Uncharacterized protein OS=Mus musculus OX=10090 GN=Nubpl PE=2 SV=1	2.113367121	0.055957198
Q8K232	Add1	Adducin 1 (Alpha) OS=Mus musculus OX=10090 GN=Add1 PE=2 SV=1	1.209141398	
E0CYV0	Pcmt1	Protein-L-isoaspartate O-methyltransferase OS=Mus musculus OX=10090 GN=Pcmt1 PE=1 SV=1	1.635986504	1.80E-07
Q9DC71	Mrps15	28S ribosomal protein S15, mitochondrial OS=Mus musculus OX=10090 GN=Mrps15 PE=1 SV=2	2.965322548	2.66E-05
Q8CCZ4	Lias	Lipoyl synthase, mitochondrial OS=Mus musculus OX=10090 GN=Lias PE=2 SV=1	2.699329526	4.57E-06
Q9WV69	Dmtn	Dematin OS=Mus musculus OX=10090 GN=Dmtn PE=1 SV=1	-1.040971781	0.461133924
Q8VBX5	Ppt1	Palmitoyl-protein thioesterase OS=Mus musculus OX=10090 GN=Ppt1 PE=2 SV=1	1.337425664	0.030630991
Q9DAT5	Trmu	Mitochondrial tRNA-specific 2-thiouridylase 1 OS=Mus musculus OX=10090 GN=Trmu PE=1 SV=1	1.194087052	0.156523602
P97493	Txn2	Thioredoxin, mitochondrial OS=Mus musculus OX=10090 GN=Txn2 PE=1 SV=1	-0.883635243	0.935152468
A0A0J9YTR2	0610012G03Rik	RIKEN cDNA 0610012G03 gene OS=Mus musculus OX=10090 GN=0610012G03Rik PE=1 SV=1	0.964213778	0.080832568
Q14DP3	Lars2	Leucyl-tRNA synthetase, mitochondrial OS=Mus musculus OX=10090 GN=Lars2 PE=2 SV=1	1.726395292	0.003158454
P11152	Lpl	Lipoprotein lipase OS=Mus musculus OX=10090 GN=Lpl PE=1 SV=3	-1.13606155	0.008600657
Q922Q1	Mtarc2	Mitochondrial amidoxime reducing component 2 OS=Mus musculus OX=10090 GN=Marc2 PE=1 SV=1	0.45206823	0.445228832
P60766	Cdc42	Cell division control protein 42 homolog OS=Mus musculus OX=10090 GN=Cdc42 PE=1 SV=2	-0.800877358	0.666922857
E9Q0S6	Tns1	Tensin 1 OS=Mus musculus OX=10090 GN=Tns1 PE=1 SV=1	0.243669081	0.339201068
P11087	Col1a1	Collagen alpha-1(I) chain OS=Mus musculus OX=10090 GN=Col1a1 PE=1 SV=4	-1.005782353	0.023449563
Q8BLF1	Nceh1	Neutral cholesterol ester hydrolase 1 OS=Mus musculus OX=10090 GN=Nceh1 PE=1 SV=1	0.610700062	0.999999996
Q58E35	Rplp1	MCG10168 OS=Mus musculus OX=10090 GN=Rplp1 PE=1 SV=1	-0.579921884	0.809244333
Q9CQ92	Fis1	Mitochondrial fission 1 protein OS=Mus musculus OX=10090 GN=Fis1 PE=1 SV=1	-0.311148256	0.56092392
P11352	Gpx1	Glutathione peroxidase 1 OS=Mus musculus OX=10090 GN=Gpx1 PE=1 SV=2	1.35614381	0.003759063
Q61768	Kif5b	Kinesin-1 heavy chain OS=Mus musculus OX=10090 GN=Kif5b PE=1 SV=3	0.426533138	0.261353343
P48036	Anxa5	Annexin A5 OS=Mus musculus OX=10090 GN=Anxa5 PE=1 SV=1	0.509949146	0.999999996
E9PYL9	Gm10036	Uncharacterized protein OS=Mus musculus OX=10090 GN=Gm10036 PE=3 SV=1	0.626672753	0.04685155
Q99J99	Mpst	3-mercaptopyruvate sulfurtransferase OS=Mus musculus OX=10090 GN=Mpst PE=1 SV=4	-0.422752464	0.999999996
Q9CQN6	Tmem14c	Transmembrane protein 14C OS=Mus musculus OX=10090 GN=Tmem14c PE=1 SV=1	0.822118275	0.274251667
Q9CQL5	Mrpl18	39S ribosomal protein L18, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl18 PE=1 SV=1	1.822526219	1.32E-05
A8IP69	Ywhag	14-3-3 protein gamma subtype OS=Mus musculus OX=10090 GN=Ywhag PE=1 SV=1	0.890641244	0.095168574
Q9CY73	Mrpl44	39S ribosomal protein L44, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl44 PE=1 SV=3	1.762986565	0.141101572
Q9WVE8	Pacsin2	Protein kinase C and casein kinase substrate in neurons protein 2 OS=Mus musculus OX=10090 GN=Pacsin2 PE=1 SV=1	1.458382004	0.001082718
B1AXP6	Tomm5	Mitochondrial import receptor subunit TOM5 homolog OS=Mus musculus OX=10090 GN=Tomm5 PE=3 SV=1	0.277389699	0.999999996
A0A1B0GS68	Gm45713	Uncharacterized protein OS=Mus musculus OX=10090 GN=Gm45713 PE=2 SV=1	0.33571191	0.996312142
Q8C5H8	Nadk2	NAD kinase 2, mitochondrial OS=Mus musculus OX=10090 GN=Nadk2 PE=1 SV=2	-0.204233052	0.999999996
Q8BTE5	Cebpzos	Protein CEBPZOS OS=Mus musculus OX=10090 GN=Cebpzos PE=3 SV=2	0.244887059	0.943674891
D3Z0N2	Sorbs2	Sorbin and SH3 domain-containing protein 2 (Fragment) OS=Mus musculus OX=10090 GN=Sorbs2 PE=1 SV=1	6.64385619	
Q9DCU6	Mrpl4	39S ribosomal protein L4, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl4 PE=1 SV=1	1.491596594	0.002684424
Q8BVI4	Qdpr	Dihydropteridine reductase OS=Mus musculus OX=10090 GN=Qdpr PE=1 SV=2	2.395885395	0.020282153
Q8BKP1	Tpd52l2	Tumor protein D52-like 2, isoform CRA_d OS=Mus musculus OX=10090 GN=Tpd52l2 PE=1 SV=1	NA	
Q8C7H1	Mmaa	Methylmalonic aciduria type A homolog, mitochondrial OS=Mus musculus OX=10090 GN=Mmaa PE=1 SV=1	-0.18606493	0.999999996
Q3UFY8	Trmt10c	tRNA methyltransferase 10 homolog C OS=Mus musculus OX=10090 GN=Trmt10c PE=1 SV=2	1.705756782	0.037079861
E9Q3E2	Synpo	Synaptopodin OS=Mus musculus OX=10090 GN=Synpo PE=1 SV=1	-1.490050854	0.156523602
Q9JJL8	Sars2	Serine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Sars2 PE=1 SV=2	3.607034346	
Q9JIQ3	Diablo	Diablo homolog, mitochondrial OS=Mus musculus OX=10090 GN=Diablo PE=1 SV=2	2.192194165	1.11E-06
A0A0N4SW28	Gng12	Guanine nucleotide-binding protein subunit gamma OS=Mus musculus OX=10090 GN=Gng12 PE=1 SV=1	1.382390583	0.005112355
Q9D173	Tomm7	Mitochondrial import receptor subunit TOM7 homolog OS=Mus musculus OX=10090 GN=Tomm7 PE=3 SV=1	1.424922088	0.318086959
P60603	Romo1	Reactive oxygen species modulator 1 OS=Mus musculus OX=10090 GN=Romo1 PE=2 SV=1	-1.200912694	0.988673296
Q3U926	Ptpmt1	Uncharacterized protein OS=Mus musculus OX=10090 GN=Ptpmt1 PE=2 SV=1	1.089498151	0.050682817
P16110	Lgals3	Galectin-3 OS=Mus musculus OX=10090 GN=Lgals3 PE=1 SV=3	4.303488527	
G5E8U5	Mrps10	28S ribosomal protein S10, mitochondrial OS=Mus musculus OX=10090 GN=Mrps10 PE=1 SV=1	-0.388355457	0.999999996
Q9CPV3	Mrpl42	39S ribosomal protein L42, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl42 PE=1 SV=1	0.423309237	0.186535297
Q9JI39	Abcb10	ATP-binding cassette sub-family B member 10, mitochondrial OS=Mus musculus OX=10090 GN=Abcb10 PE=1 SV=1	-0.349235441	0.990224979
O08807	Prdx4	Peroxiredoxin-4 OS=Mus musculus OX=10090 GN=Prdx4 PE=1 SV=1	6.64385619	
P61358	Rpl27	60S ribosomal protein L27 OS=Mus musculus OX=10090 GN=Rpl27 PE=1 SV=2	0.328836464	0.63067576
Q921S7	Mrpl37	39S ribosomal protein L37, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl37 PE=1 SV=1	0.848798181	0.024569198
A2AJQ0	Pdp1	[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial OS=Mus musculus OX=10090 GN=Pdp1 PE=1 SV=2	0.613531653	0.063596967
A0A0R4J0P1	Acad8	Acyl-Coenzyme A dehydrogenase family, member 8 OS=Mus musculus OX=10090 GN=Acad8 PE=1 SV=1	0.440420721	0.342985988
A0A068BFR3	Rab11b	RAS oncogene family protein OS=Mus musculus OX=10090 GN=Rab11b PE=2 SV=1	0.695993813	0.0883331
Q3TQ70	Gnb1	Beta1 subnuit of GTP-binding protein OS=Mus musculus OX=10090 GN=Gnb1 PE=1 SV=1	1.494671612	0.001267192
E9QKR0	Gnb2	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Mus musculus OX=10090 GN=Gnb2 PE=1 SV=1	0.863145543	0.999999996
Q5SW83	Actr2	ARP2 actin-related protein 2 homolog (Yeast) OS=Mus musculus OX=10090 GN=Actr2 PE=1 SV=1	1.355016264	0.261353343
A0A0R4J0T0	Hscb	Iron-sulfur cluster co-chaperone protein HscB, mitochondrial OS=Mus musculus OX=10090 GN=Hscb PE=1 SV=1	1.084064265	0.009770602
A2AUD5	Tpd52l2	Tumor protein D54 OS=Mus musculus OX=10090 GN=Tpd52l2 PE=1 SV=1	0.833497337	0.175653078
E9QP56	Apoc3	Apolipoprotein C-III OS=Mus musculus OX=10090 GN=Apoc3 PE=1 SV=1	-0.668868078	0.790829012
Q80ZS3	Mrps26	28S ribosomal protein S26, mitochondrial OS=Mus musculus OX=10090 GN=Mrps26 PE=1 SV=1	2.106683324	9.46E-06
P10605	Ctsb	Cathepsin B OS=Mus musculus OX=10090 GN=Ctsb PE=1 SV=2	1.435095152	0.134769576
P46656	Fdx1	Adrenodoxin, mitochondrial OS=Mus musculus OX=10090 GN=Fdx1 PE=1 SV=1	1.616357697	8.54E-08
Q8BT90	Rps17	Uncharacterized protein (Fragment) OS=Mus musculus OX=10090 GN=Rps17 PE=2 SV=1	0.417920008	0.999999996
D3Z7W0	Iscu	Iron-sulfur cluster assembly enzyme ISCU, mitochondrial OS=Mus musculus OX=10090 GN=Iscu PE=1 SV=1	0.554834396	0.196395947
Q9D8Y1	Tmem126a	Transmembrane protein 126A OS=Mus musculus OX=10090 GN=Tmem126a PE=1 SV=1	0.855192408	0.011631087
Q9CWU6	Uqcc1	Ubiquinol-cytochrome-c reductase complex assembly factor 1 OS=Mus musculus OX=10090 GN=Uqcc1 PE=1 SV=1	1.149909668	0.003538109
P30681	Hmgb2	High mobility group protein B2 OS=Mus musculus OX=10090 GN=Hmgb2 PE=1 SV=3	6.64385619	
Q5BLJ7	Rps13	MCG10205 OS=Mus musculus OX=10090 GN=Rps13 PE=1 SV=1	0.74760223	0.12042831
P62259	Ywhae	14-3-3 protein epsilon OS=Mus musculus OX=10090 GN=Ywhae PE=1 SV=1	0.236339539	0.443599894
A0A087WRS1	Ktn1	Kinectin OS=Mus musculus OX=10090 GN=Ktn1 PE=1 SV=1	1.122341408	0.035311832
D6Q0F5	Dync1i2	Cytoplasmic dynein intermediate chain 2 isoform 2.1 OS=Mus musculus OX=10090 GN=Dync1i2 PE=2 SV=1	1.301587647	0.001319621
O35683	Ndufa1	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1 OS=Mus musculus OX=10090 GN=Ndufa1 PE=1 SV=1	-0.696657606	0.027970802
Q8K1N1	Pnpla8	Calcium-independent phospholipase A2-gamma OS=Mus musculus OX=10090 GN=Pnpla8 PE=1 SV=1	0.571434116	0.275138865
F7DBB3	Ahnak2	AHNAK nucleoprotein 2 (Fragment) OS=Mus musculus OX=10090 GN=Ahnak2 PE=1 SV=1	-0.035046947	0.999999996
O55142	Rpl35a	60S ribosomal protein L35a OS=Mus musculus OX=10090 GN=Rpl35a PE=1 SV=2	0.378511623	0.535002964
Q9QZQ8	H2afy	Core histone macro-H2A.1 OS=Mus musculus OX=10090 GN=H2afy PE=1 SV=3	0.253384236	0.999999996
P05201	Got1	Aspartate aminotransferase, cytoplasmic OS=Mus musculus OX=10090 GN=Got1 PE=1 SV=3	1.603596675	0.01239236
P47915	Rpl29	60S ribosomal protein L29 OS=Mus musculus OX=10090 GN=Rpl29 PE=1 SV=2	-0.089267338	0.999999996
O70569	rps14	Ribosomal protein S14 OS=Mus musculus OX=10090 GN=rps14 PE=3 SV=1	0.874993639	0.193178886
P35385	Hspb7	Heat shock protein beta-7 OS=Mus musculus OX=10090 GN=Hspb7 PE=1 SV=3	0.735522177	0.999999996
P56213	Gfer	FAD-linked sulfhydryl oxidase ALR OS=Mus musculus OX=10090 GN=Gfer PE=1 SV=2	1.561692721	6.74E-05
B2RWI2	Lactb	Lactamase, beta OS=Mus musculus OX=10090 GN=Lactb PE=1 SV=1	0.265436896	0.808712144
Q3UBP0	Adssl1	Adenylosuccinate synthetase isozyme 1 OS=Mus musculus OX=10090 GN=Adssl1 PE=2 SV=1	1.189033824	0.080832568
Q3UJM3	Uncharacterized protein Q3UJM3	Uncharacterized protein OS=Mus musculus OX=10090 PE=2 SV=1	0.992768431	0.391962739
Q8BK72	Mrps27	28S ribosomal protein S27, mitochondrial OS=Mus musculus OX=10090 GN=Mrps27 PE=1 SV=2	0.906890596	0.037987253
Q3V3R1	Mthfd1l	Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Mus musculus OX=10090 GN=Mthfd1l PE=1 SV=2	0.607862903	0.295643361
B2RU82	Slc30a9	Solute carrier family 30 (Zinc transporter), member 9, isoform CRA_a OS=Mus musculus OX=10090 GN=Slc30a9 PE=2 SV=1	-0.430508908	0.999999996
A7YL62	Apoa2	Apolipoprotein A-II OS=Mus musculus OX=10090 GN=Apoa2 PE=4 SV=1	0.670840336	0.125838327
Q497N1	Rps26	40S ribosomal protein S26 OS=Mus musculus OX=10090 GN=Rps26 PE=1 SV=1	1.94373383	
Q8BUY5	Timmdc1	Complex I assembly factor TIMMDC1, mitochondrial OS=Mus musculus OX=10090 GN=Timmdc1 PE=1 SV=1	-1.577766999	0.002688352
P70349	Hint1	Histidine triad nucleotide-binding protein 1 OS=Mus musculus OX=10090 GN=Hint1 PE=1 SV=3	1.906120953	0.009507831
Q99P72	Rtn4	Reticulon-4 OS=Mus musculus OX=10090 GN=Rtn4 PE=1 SV=2	6.64385619	
Q9D1C3	Pyurf	Protein preY, mitochondrial OS=Mus musculus OX=10090 GN=Pyurf PE=1 SV=1	1	0.882733331
O35465	Fkbp8	Peptidyl-prolyl cis-trans isomerase FKBP8 OS=Mus musculus OX=10090 GN=Fkbp8 PE=1 SV=2	-0.106249498	0.999999996
Q569U9	Rdh14	Retinol dehydrogenase 14 (All-trans and 9-cis) OS=Mus musculus OX=10090 GN=Rdh14 PE=2 SV=1	0.851199339	0.003517966
Q9D6Y7	Msra	Mitochondrial peptide methionine sulfoxide reductase OS=Mus musculus OX=10090 GN=Msra PE=1 SV=1	1.30626224	0.000759999
O09174	Amacr	Alpha-methylacyl-CoA racemase OS=Mus musculus OX=10090 GN=Amacr PE=1 SV=4	0.675364313	0.099374656
Q91VW5	Golga4	Golgin subfamily A member 4 OS=Mus musculus OX=10090 GN=Golga4 PE=1 SV=2	0.683471893	0.97513449
P07901	Hsp90aa1	Heat shock protein HSP 90-alpha OS=Mus musculus OX=10090 GN=Hsp90aa1 PE=1 SV=4	-0.526992432	0.827281682
Q3TMX5	Manf	Arginine-rich, mutated in early stage tumors, isoform CRA_b OS=Mus musculus OX=10090 GN=Manf PE=1 SV=1	6.64385619	
E9PZC3	Blvrb	Flavin reductase (NADPH) OS=Mus musculus OX=10090 GN=Blvrb PE=1 SV=1	-0.394031641	0.667646964
Q3URE1	Acsf3	Acyl-CoA synthetase family member 3, mitochondrial OS=Mus musculus OX=10090 GN=Acsf3 PE=1 SV=2	-0.349235441	
Q9CXD6	Mcur1	Mitochondrial calcium uniporter regulator 1 OS=Mus musculus OX=10090 GN=Mcur1 PE=1 SV=1	0.818850561	0.105301541
O08532	Cacna2d1	Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Mus musculus OX=10090 GN=Cacna2d1 PE=1 SV=1	NA	
Q9QYA2	Tomm40	Mitochondrial import receptor subunit TOM40 homolog OS=Mus musculus OX=10090 GN=Tomm40 PE=1 SV=3	-0.057391664	0.999999996
P62702	Rps4x	40S ribosomal protein S4, X isoform OS=Mus musculus OX=10090 GN=Rps4x PE=1 SV=2	-0.089267338	0.999999996
Q99N87	Mrps5	28S ribosomal protein S5, mitochondrial OS=Mus musculus OX=10090 GN=Mrps5 PE=1 SV=1	1.060047384	3.59E-05
Q8R2Q4	Gfm2	Ribosome-releasing factor 2, mitochondrial OS=Mus musculus OX=10090 GN=Gfm2 PE=1 SV=2	3.296457407	1.80E-07
O89023	Tpp1	Tripeptidyl-peptidase 1 OS=Mus musculus OX=10090 GN=Tpp1 PE=1 SV=2	0.597411988	0.23671873
P05125	Nppa	Natriuretic peptides A OS=Mus musculus OX=10090 GN=Nppa PE=1 SV=2	-2.59946207	0.000803569
F8WIV5	Dnm2	Dynamin-2 OS=Mus musculus OX=10090 GN=Dnm2 PE=1 SV=2	1.6622055	0.635426256
P62077	Timm8b	Mitochondrial import inner membrane translocase subunit Tim8 B OS=Mus musculus OX=10090 GN=Timm8b PE=1 SV=1	0.953078953	0.014815575
Q9CQB7	Lyrm1	LYR motif-containing protein 1 OS=Mus musculus OX=10090 GN=Lyrm1 PE=1 SV=1	6.64385619	
Q3THE2	Myl12b	Myosin regulatory light chain 12B OS=Mus musculus OX=10090 GN=Myl12b PE=1 SV=2	0.037030731	0.624698863
P47791	Gsr	Glutathione reductase, mitochondrial OS=Mus musculus OX=10090 GN=Gsr PE=1 SV=3	1.319039816	
G3X9F4	Tmem143	Transmembrane protein 143 OS=Mus musculus OX=10090 GN=Tmem143 PE=1 SV=1	0.404903122	0.999999996
Q3UN90	Lyrm9	LYR motif-containing protein 9 OS=Mus musculus OX=10090 GN=Lyrm9 PE=3 SV=1	2.40053793	6.86E-05
A0A0N4SVK8	Adprhl1	[Protein ADP-ribosylarginine] hydrolase-like protein 1 OS=Mus musculus OX=10090 GN=Adprhl1 PE=1 SV=1	0.727702673	0.999999996
Q3TL71	Hnrnpk	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hnrnpk PE=2 SV=1	0.839959587	
Q9JK92	Hspb8	Heat shock protein beta-8 OS=Mus musculus OX=10090 GN=Hspb8 PE=1 SV=1	1.291014101	0.122609444
Q6P8R3	Pf4	C-X-C motif chemokine OS=Mus musculus OX=10090 GN=Pf4 PE=2 SV=1	0.586884813	0.999999996
Q3TC33	Ccdc127	Coiled-coil domain-containing protein 127 OS=Mus musculus OX=10090 GN=Ccdc127 PE=1 SV=2	-3.680382066	0.005086757
Q5U5I3	Mrps18a	28S ribosomal protein S18a, mitochondrial OS=Mus musculus OX=10090 GN=Mrps18a PE=1 SV=1	1.402722177	0.010346597
A0A1Y7VJN6	Ighg3	Immunoglobulin heavy constant gamma 3 (Fragment) OS=Mus musculus OX=10090 GN=Ighg3 PE=4 SV=1	-0.849440323	0.999999996
Q5EBG6	Hspb6	Heat shock protein beta-6 OS=Mus musculus OX=10090 GN=Hspb6 PE=1 SV=1	-0.590744853	0.999999996
Q3V2E3	Uqcc3	MCG17864, isoform CRA_b OS=Mus musculus OX=10090 GN=Uqcc3 PE=1 SV=1	1.99385548	1.39E-07
P63325	Rps10	40S ribosomal protein S10 OS=Mus musculus OX=10090 GN=Rps10 PE=1 SV=1	-0.1376478	0.999999996
Q8R2L5	Mrps18c	28S ribosomal protein S18c, mitochondrial OS=Mus musculus OX=10090 GN=Mrps18c PE=1 SV=1	0.206643224	0.999999996
Q3TVW1	Spg20	Spastic paraplegia 20, spartin (Troyer syndrome) homolog (Human), isoform CRA_b OS=Mus musculus OX=10090 GN=Spg20 PE=2 SV=1	2.171206827	
Q9D0Y8	Mrpl52	39S ribosomal protein L52, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl52 PE=1 SV=1	2.256708768	0.065443276
P09055	Itgb1	Integrin beta-1 OS=Mus musculus OX=10090 GN=Itgb1 PE=1 SV=1	0.089498151	0.793986754
P82350	Sgca	Alpha-sarcoglycan OS=Mus musculus OX=10090 GN=Sgca PE=1 SV=1	-0.305788392	
P52196	Tst	Thiosulfate sulfurtransferase OS=Mus musculus OX=10090 GN=Tst PE=1 SV=3	1.496717988	0.095332743
A0A023J6G6	ND4	NADH-ubiquinone oxidoreductase chain 4 OS=Mus musculus musculus OX=39442 GN=ND4 PE=3 SV=1	-0.98279071	0.009207639
P34884	Mif	Macrophage migration inhibitory factor OS=Mus musculus OX=10090 GN=Mif PE=1 SV=2	0.388465097	0.596175711
Q8VE38	Oxnad1	Oxidoreductase NAD-binding domain-containing protein 1 OS=Mus musculus OX=10090 GN=Oxnad1 PE=1 SV=2	1.080657663	0.002237788
Q9D7A8	Armc1	Armadillo repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Armc1 PE=1 SV=1	1.840362519	3.62E-05
Q3UDZ1	Rhog	Ras homolog gene family, member G OS=Mus musculus OX=10090 GN=Rhog PE=1 SV=1	0.589763487	0.591226165
Q9D8S9	Bola1	BolA-like protein 1 OS=Mus musculus OX=10090 GN=Bola1 PE=1 SV=1	1.679423798	0.032154444
Q8CG76	Akr7a2	Aflatoxin B1 aldehyde reductase member 2 OS=Mus musculus OX=10090 GN=Akr7a2 PE=1 SV=3	0.767231037	0.277240427
Q8BU88	Mrpl22	39S ribosomal protein L22, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl22 PE=1 SV=1	0.864730922	0.223101047
Q9WUB3	Pygm	Glycogen phosphorylase, muscle form OS=Mus musculus OX=10090 GN=Pygm PE=1 SV=3	-0.364013496	0.987648936
P10852	Slc3a2	4F2 cell-surface antigen heavy chain OS=Mus musculus OX=10090 GN=Slc3a2 PE=1 SV=1	2.322793452	0.037288437
O70548	Tcap	Telethonin OS=Mus musculus OX=10090 GN=Tcap PE=1 SV=1	0.605020153	0.632124315
Q9CQF8	Mrpl57	Ribosomal protein 63, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl57 PE=1 SV=1	1.238175419	0.001495746
Q78IK2	Usmg5	Up-regulated during skeletal muscle growth protein 5 OS=Mus musculus OX=10090 GN=Usmg5 PE=1 SV=1	-1.086201035	0.046221055
Q8BXK9	Clic5	Chloride intracellular channel protein 5 OS=Mus musculus OX=10090 GN=Clic5 PE=1 SV=1	1.36120689	0.029134496
P49817	Cav1	Caveolin-1 OS=Mus musculus OX=10090 GN=Cav1 PE=1 SV=1	-0.325539348	0.999999996
O55222	Ilk	Integrin-linked protein kinase OS=Mus musculus OX=10090 GN=Ilk PE=1 SV=2	0.22650853	0.61002721
P58064	Mrps6	28S ribosomal protein S6, mitochondrial OS=Mus musculus OX=10090 GN=Mrps6 PE=1 SV=3	3.438425935	0.000291724
A0A067XKM8	ND2	NADH-ubiquinone oxidoreductase chain 2 OS=Mus musculus domesticus OX=10092 GN=ND2 PE=3 SV=1	-0.698997744	0.523326467
Q9DBG1	Cyp27a1	Sterol 26-hydroxylase, mitochondrial OS=Mus musculus OX=10090 GN=Cyp27a1 PE=1 SV=1	6.64385619	
Q3ULF4	Spg7	Paraplegin OS=Mus musculus OX=10090 GN=Spg7 PE=1 SV=1	1.409255147	
Q3U7D2	Rpl15	Ribosomal protein L15 OS=Mus musculus OX=10090 GN=Rpl15 PE=2 SV=1	0.331131922	0.999999996
Q58DZ5	Mrps33	MCG4664, isoform CRA_b OS=Mus musculus OX=10090 GN=Mrps33 PE=1 SV=1	3.447843644	0.000744629
P42669	Pura	Transcriptional activator protein Pur-alpha OS=Mus musculus OX=10090 GN=Pura PE=1 SV=1	0.477159211	0.921920833
Q9D8P4	Mrpl17	39S ribosomal protein L17, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl17 PE=1 SV=1	1.579180148	0.00422396
P97823	Lypla1	Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1	6.64385619	
Q3THX0	Timm21	RIKEN cDNA 1700034H14, isoform CRA_c OS=Mus musculus OX=10090 GN=Timm21 PE=2 SV=1	0.18142064	0.986880735
Q3TL44	Nlrx1	NLR family member X1 OS=Mus musculus OX=10090 GN=Nlrx1 PE=1 SV=1	1.288653864	0.445228832
Q3UQ84	Tars2	Threonine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Tars2 PE=1 SV=1	1.087462841	0.499925953
A0A0G2JEC4	Sh3glb1	Endophilin-B1 OS=Mus musculus OX=10090 GN=Sh3glb1 PE=1 SV=1	-0.865121946	0.999999996
Q6IRU2	Tpm4	Tropomyosin alpha-4 chain OS=Mus musculus OX=10090 GN=Tpm4 PE=1 SV=3	0.232660757	0.999999996
P06745	Gpi	Glucose-6-phosphate isomerase OS=Mus musculus OX=10090 GN=Gpi PE=1 SV=4	6.64385619	
Q9JJI8	Rpl38	60S ribosomal protein L38 OS=Mus musculus OX=10090 GN=Rpl38 PE=1 SV=3	1.524063676	0.856945507
Q8R104	Sirt3	NAD-dependent protein deacetylase sirtuin-3 OS=Mus musculus OX=10090 GN=Sirt3 PE=1 SV=2	1.21350282	0.01488008
Q9CQ85	Timm22	Mitochondrial import inner membrane translocase subunit Tim22 OS=Mus musculus OX=10090 GN=Timm22 PE=1 SV=1	-1.318325858	0.016149193
O08553	Dpysl2	Dihydropyrimidinase-related protein 2 OS=Mus musculus OX=10090 GN=Dpysl2 PE=1 SV=2	0.401630467	0.507078915
Q9CY58	Serbp1	Plasminogen activator inhibitor 1 RNA-binding protein OS=Mus musculus OX=10090 GN=Serbp1 PE=1 SV=2	0.752748591	0.602475371
Q5M9L1	Rpl36	60S ribosomal protein L36 OS=Mus musculus OX=10090 GN=Rpl36 PE=2 SV=1	0.897627674	0.072248748
A2AJI0	Map7d1	MAP7 domain-containing protein 1 OS=Mus musculus OX=10090 GN=Map7d1 PE=1 SV=1	0.094911647	0.611883043
A8ASF5	Cpt1a	Acyltransferase OS=Mus musculus OX=10090 GN=Cpt1a PE=2 SV=1	0.627606838	0.042875456
A0A2R8W6P0	Cd47	Leukocyte surface antigen CD47 OS=Mus musculus OX=10090 GN=Cd47 PE=1 SV=1	0.557777671	0.999999996
Q3T9L1	Coro1a	Coronin OS=Mus musculus OX=10090 GN=Coro1a PE=2 SV=1	-1.038006323	0.610236326
Q3URF5	Mrpl19	Uncharacterized protein OS=Mus musculus OX=10090 GN=Mrpl19 PE=2 SV=1	1.794103899	0.000232737
Q91Z53	Grhpr	Glyoxylate reductase/hydroxypyruvate reductase OS=Mus musculus OX=10090 GN=Grhpr PE=1 SV=1	2.176322773	0.0047809
Q61543	Glg1	Golgi apparatus protein 1 OS=Mus musculus OX=10090 GN=Glg1 PE=1 SV=1	1.469885976	
Q8K4Z3	Naxe	NAD(P)H-hydrate epimerase OS=Mus musculus OX=10090 GN=Naxe PE=1 SV=1	2.517275693	0.000215948
Q3TZ21	Aurkaip1	Aurora kinase A interacting protein 1 OS=Mus musculus OX=10090 GN=Aurkaip1 PE=2 SV=1	2.442810828	3.15E-06
P63321	Rala	Ras-related protein Ral-A OS=Mus musculus OX=10090 GN=Rala PE=1 SV=1	1.336283388	0.015210343
A0A1S6GWJ8	Hnrnpm	Uncharacterized protein OS=Mus musculus OX=10090 GN=Hnrnpm PE=2 SV=1	NA	
A2APY7	Ndufaf5	Arginine-hydroxylase NDUFAF5, mitochondrial OS=Mus musculus OX=10090 GN=Ndufaf5 PE=1 SV=1	1.270229907	
P09528	Fth1	Ferritin heavy chain OS=Mus musculus OX=10090 GN=Fth1 PE=1 SV=2	0.260627908	0.999999996
P13020	Gsn	Gelsolin OS=Mus musculus OX=10090 GN=Gsn PE=1 SV=3	-0.810966176	0.179630832
