Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
ARMT1	C6orf211, FLJ12910	ENSG00000146476	Q9H993	Nucleoplasm, Nuclear bodies, Cytosol
ARPC1A	Arc40, SOP2Hs, SOP2L	ENSG00000241685	Q92747	Cell Junctions
ARPC1B	ARC41, p40-ARC, p41-ARC	ENSG00000130429	O15143	Vesicles, Cytosol
ARPC2	ARC34, p34-Arc	ENSG00000163466	O15144	Cytosol
ARPC5	ARC16, dJ127C7.3, p16-Arc	ENSG00000162704	O15511	Vesicles, Plasma membrane, Cell Junctions, Cytosol
ARPP21	ARPP-21, R3HDM3, TARPP	ENSG00000172995	Q9UBL0	Nucleoli
ARSA		ENSG00000100299	P15289	Golgi apparatus
ARSF		ENSG00000062096	P54793	Cytosol
ASAP1	CENTB4, DDEF1, KIAA1249, PAP, ZG14P	ENSG00000153317	Q9ULH1	Plasma membrane, Centrosome, Cytosol
ASAP2	CENTB3, DDEF2, KIAA0400, PAP, SHAG1	ENSG00000151693	O43150	Cytosol
ASB2	ASB-2	ENSG00000100628	Q96Q27	Nucleoli fibrillar center
ASCC1	ASC1p50, CGI-18, Em:AC022392.3	ENSG00000138303	Q8N9N2	Nucleoplasm
ASCC2	ASC1p100, DKFZp586O0223, FLJ21588	ENSG00000100325	Q9H1I8	Focal adhesion sites, Cytosol
ASCC3	ASC1p200, dJ121G13.4, dJ467N11.1, HELIC1, RNAH	ENSG00000112249	Q8N3C0	Cytosol
ASCL1	ASH1, bHLHa46, HASH1	ENSG00000139352	P50553	Nucleoplasm
ASIC3	ACCN3, DRASIC, TNaC1	ENSG00000213199	Q9UHC3	Nucleoplasm, Cytosol
ASL		ENSG00000126522	P04424	Cytosol
ASMTL		ENSG00000169093	O95671	Cytosol
ASNS		ENSG00000070669	P08243	Cytosol
ASNSD1	FLJ20752, NBLA00058, NS3TP1	ENSG00000138381	L0R819, Q9NWL6	Cytosol
ASPA	ACY2, ASP	ENSG00000108381	P45381	Cytosol
ASPM	ASP, Calmbp1, FLJ10517, FLJ10549, MCPH5	ENSG00000066279	Q8IZT6	Plasma membrane, Cytosol
ASS1	ASS, CTLN1	ENSG00000130707	P00966	Cytosol
ASTN2	KIAA0634	ENSG00000148219	O75129	Cytosol
ASZ1	ALP1, ANKL1, C7orf7, CT1.19, GASZ, Orf3	ENSG00000154438	Q8WWH4	Cytosol
ATAD5	C17orf41, ELG1, FLJ12735, FRAG1	ENSG00000176208	Q96QE3	Nucleoplasm
ATAT1	C6orf134, Em:AB023049.7, FLJ13158, MEC17	ENSG00000137343	Q5SQI0	Golgi apparatus, Cytosol
ATF4	CREB-2, TAXREB67, TXREB	ENSG00000128272	P18848	Centriolar satellite, Cytosol
ATF5		ENSG00000169136	Q9Y2D1	Nucleoplasm
ATF7	ATFA	ENSG00000170653	P17544	Nucleoplasm, Cytosol
ATG13	KIAA0652	ENSG00000175224	O75143	Cytosol
ATG16L1	APG16L, ATG16A, ATG16L, FLJ10035, WDR30	ENSG00000085978	Q676U5	Cytosol
ATG2A	KIAA0404	ENSG00000110046	Q2TAZ0	Cytosol
ATG3	APG3L, DKFZp564M1178, FLJ22125, MGC15201, PC3-96	ENSG00000144848	Q9NT62	Plasma membrane, Cytosol
ATG4B	Apg4B, AUTL1, DKFZp586D1822, KIAA0943	ENSG00000168397	Q9Y4P1	Nucleoplasm, Cytosol
ATG4C	APG4C, AUTL1, AUTL3, FLJ14867	ENSG00000125703	Q96DT6	Nucleoplasm, Cytosol
ATG7	APG7L, DKFZp434N0735, GSA7	ENSG00000197548	O95352	Cytosol
ATIC	AICARFT, IMPCHASE, PURH	ENSG00000138363	P31939	Plasma membrane, Cytosol
ATP11B	ATPIF, ATPIR, KIAA0956	ENSG00000058063	Q9Y2G3	Centriolar satellite, Cytosol
ATP13A3	AFURS1	ENSG00000133657	Q9H7F0	Nucleoli
ATP23	KUB3, XRCC6BP1	ENSG00000166896	Q9Y6H3	Vesicles, Plasma membrane
ATP6AP1	16A, Ac45, ATP6IP1, ATP6S1, CF2, ORF, VATPS1, XAP-3, XAP3	ENSG00000071553	Q15904	Plasma membrane, Microtubules, Cytosol
ATP6AP1L		ENSG00000205464	Q52LC2	Cytosol
ATP6V0A1	a1, ATP6N1, ATP6N1A, Stv1, Vph1, VPP1	ENSG00000033627	Q93050	Golgi apparatus, Vesicles
ATP6V0A2	a2, ATP6a2, ATP6N1D, J6B7, Stv1, TJ6, TJ6M, TJ6s, Vph1	ENSG00000185344	Q9Y487	Cytosol
ATP6V0A4	a4, ATP6N1B, ATP6N2, RDRTA2, RTA1C, RTADR, Stv1, Vph1, VPP2	ENSG00000105929	Q9HBG4	Cytosol
ATP6V0B	ATP6F, HATPL, VMA16	ENSG00000117410	Q99437	Cytosol
ATP6V0C	ATP6C, ATP6L, ATPL, VATL, Vma3	ENSG00000185883	P27449	Cytosol
ATP6V1A	ATP6A1, ATP6V1A1, VA68, Vma1, VPP2	ENSG00000114573	P38606	Nucleoplasm, Vesicles
ATP6V1C1	ATP6C, ATP6D, VATC, Vma5	ENSG00000155097	P21283	Nucleoplasm
ATP6V1H	CGI-11, SFD, SFDalpha, SFDbeta, VMA13	ENSG00000047249	Q9UI12	Actin filaments
ATP8B1	ATPIC, BRIC, FIC1, PFIC, PFIC1	ENSG00000081923	O43520	Plasma membrane
ATPAF2	ATP12, Atp12p, LP3663, MGC29736	ENSG00000171953	Q8N5M1	Cytosol
ATRN	DPPT-L, MGCA	ENSG00000088812	O75882	Cytosol
ATXN1	ATX1, D6S504E, SCA1	ENSG00000124788	P54253	Nucleoplasm
ATXN10	E46L, FLJ37990, SCA10	ENSG00000130638	Q9UBB4	Plasma membrane, Cytosol
ATXN2	ATX2, SCA2, TNRC13	ENSG00000204842	Q99700	Cytosol
ATXN2L	A2D, A2lp	ENSG00000168488	Q8WWM7	Cytosol
ATXN7	ADCAII, OPCA3, SCA7	ENSG00000163635	O15265	Nucleoplasm, Cytosol
ATXN7	ADCAII, OPCA3, SCA7	ENSG00000285258	O15265	Nucleoplasm
ATXN7L1	ATXN7L4, KIAA1218, MGC33190	ENSG00000146776	Q9ULK2	Nucleoplasm, Cytosol
ATXN7L2	FLJ00381, MGC46534	ENSG00000162650	Q5T6C5	Nucleoli
AURKA	AIK, ARK1, AurA, BTAK, PPP1R47, STK15, STK6, STK7	ENSG00000087586	O14965	Nucleoplasm, Centrosome, Cytosol
AUTS2	FBRSL2, KIAA0442	ENSG00000158321	Q8WXX7	Nucleoplasm
AXIN2	DKFZp781B0869, MGC126582	ENSG00000168646	Q9Y2T1	Nucleoplasm, Plasma membrane
AZIN2	ADC, KIAA1945, ODC-p, ODC1L, ODCp	ENSG00000142920	Q96A70	Cytosol
B2M		ENSG00000166710	P61769	Golgi apparatus, Plasma membrane
B4GALT3	beta4Gal-T3	ENSG00000158850	O60512	Golgi apparatus
BAALC		ENSG00000164929	Q8WXS3	Cytosol
BABAM1	C19orf62, FLJ20571, HSPC142, MERIT40, NBA1	ENSG00000105393	Q9NWV8	Nuclear bodies
BABAM2	BRCC4, BRCC45, BRE	ENSG00000158019	Q9NXR7	Cytosol
BACH1	BACH-1, BTBD24	ENSG00000156273	O14867	Nucleoplasm
BACH2	BTBD25	ENSG00000112182	Q9BYV9	Nucleoplasm
BAG3		ENSG00000151929	O95817	Plasma membrane, Cytosol
BAG6	BAT3, D6S52E, G3	ENSG00000204463	P46379	Nucleoplasm, Cytosol
BAIAP2	BAP2, IRSp53	ENSG00000175866	Q9UQB8	Plasma membrane, Cytosol
BAIAP2L1	IRTKS	ENSG00000006453	Q9UHR4	Plasma membrane
BANF1	BAF	ENSG00000175334	O75531	Nucleoplasm
BANK1	BANK, FLJ20706	ENSG00000153064	Q8NDB2	Plasma membrane, Cytosol
BAP1	hucep-6, KIAA0272, UCHL2	ENSG00000163930	Q92560	Nucleoplasm
BARX2		ENSG00000043039	Q9UMQ3	Nucleoplasm, Cytosol
BAZ2B	WALp4	ENSG00000123636	Q9UIF8	Nucleoplasm
BBC3	JFY1, PUMA	ENSG00000105327	Q96PG8, Q9BXH1	Cytosol
BBS4		ENSG00000140463	Q96RK4	Cytosol
BBX	HBP2, HSPC339, MDS001	ENSG00000114439	Q8WY36	Nucleoplasm
BCAP29	BAP29, DKFZp686M2086	ENSG00000075790	Q9UHQ4	Cytosol
BCAR1	CAS, CASS1, Crkas, P130Cas	ENSG00000050820	P56945	Plasma membrane, Cytosol
BCAR3	AND-34, NSP2, SH2D3B	ENSG00000137936	O75815	Plasma membrane, Cytosol
BCAS4	CNOL, FLJ20495	ENSG00000124243	Q8TDM0	Intermediate filaments, Cytosol
BCCIP	BCCIPalpha, TOK-1	ENSG00000107949	Q9P287	Nucleoplasm
BCDIN3D		ENSG00000186666	Q7Z5W3	Cytosol
BCL2L14	BCL-G, BCLG	ENSG00000121380	Q9BZR8	Cytosol
BCR	ALL, BCR1, CML, D22S11, D22S662, PHL	ENSG00000186716	P11274	Nucleoplasm, Cytosol
BDH2	DHRS6, FLJ13261, PRO20933, SDR15C1, UCPA-OR, UNQ6308	ENSG00000164039	Q9BUT1	Cytosol
BEGAIN	KIAA1446	ENSG00000183092	Q9BUH8	Nucleoplasm, Golgi apparatus, Cytosol
BEND4	CCDC4, FLJ35632, FLJ43965	ENSG00000188848	Q6ZU67	Nucleoli fibrillar center
BEND5	C1orf165, FLJ11588	ENSG00000162373	Q7L4P6	Nuclear speckles
BEX1		ENSG00000133169	Q9HBH7	Cytosol
BEX2	DJ79P11.1	ENSG00000133134	Q9BXY8	Cytosol
BEX3	Bex, DXS6984E, HGR74, NADE, NGFRAP1	ENSG00000166681	Q00994	Cytosol
BEX4	BEXL1, FLJ10097	ENSG00000102409	Q9NWD9	Nucleoplasm, Cytosol
BFSP1	CP115, CP94, filensin, LIFL-H	ENSG00000125864	Q12934	Plasma membrane, Cytosol
BFSP2	CP47, CP49, LIFL-L, phakinin	ENSG00000170819	Q13515	Plasma membrane, Cytosol
BHLHB9	GASP3, KIAA1701, p60TRP	ENSG00000198908	Q6PI77	Cytosol
BHMT	BHMT1	ENSG00000145692	Q93088	Cytosol
BICD2	KIAA0699	ENSG00000185963	Q8TD16	Golgi apparatus, Plasma membrane, Cytosol
BICDL1	BICDR-1, CCDC64, FLJ26450	ENSG00000135127	Q6ZP65	Nucleoplasm, Cytosol
BICDL2	CCDC64B	ENSG00000162069	A1A5D9	Intermediate filaments, Actin filaments, Cytosol
BID		ENSG00000015475	P55957	Cytosol
BIN1	AMPH2, AMPHL, SH3P9	ENSG00000136717	O00499	Cytosol
BIRC2	API1, c-IAP1, cIAP1, hiap-2, MIHB, RNF48	ENSG00000110330	Q13490	Nucleoli fibrillar center, Cytosol
BIRC3	API2, c-IAP2, cIAP2, hiap-1, MALT2, MIHC, RNF49	ENSG00000023445	Q13489	Nucleoplasm, Cytosol
BIRC7	KIAP, ML-IAP, mliap, RNF50	ENSG00000101197	Q96CA5	Nucleoplasm
BLM	BS, RECQ2, RECQL3	ENSG00000197299	P54132	Nucleoplasm, Cytosol
BLMH	BH	ENSG00000108578	Q13867	Nucleoplasm, Nuclear bodies, Cytosol
BLOC1S4	BCAS4L, CNO, FLJ11230	ENSG00000186222	Q9NUP1	Vesicles
BLVRA	BLVR	ENSG00000106605	P53004	Cytosol
BLVRB	FLR, SDR43U1	ENSG00000090013	P30043	Cytosol
BMI1	PCGF4, RNF51	ENSG00000168283	P35226	Nucleoplasm, Nuclear bodies
BMPR1A	ACVRLK3, ALK3, CD292	ENSG00000107779	P36894	Cytosol
BMT2	C7orf60, DKFZp762M126, FLJ31818	ENSG00000164603	Q1RMZ1	Cytosol
BNIP3	Nip3	ENSG00000176171	Q12983	Cytosol
BNIPL	BNIP-S, BNIP-Salpha, BNIP-Sbeta, BNIPl-1, BNIPL-2, PP753	ENSG00000163141	Q7Z465	Cytosol
BOLA3		ENSG00000163170	Q53S33	Nuclear bodies, Mitochondria
BORA	C13orf34, FLJ22624	ENSG00000136122	Q6PGQ7	Nucleoplasm, Nucleoli fibrillar center
BORCS5	LOH12CR1, LOH1CR12	ENSG00000165714	Q969J3	Cytosol
BORCS6	C17orf59, FLJ20014	ENSG00000196544	Q96GS4	Cytosol
BORCS7	C10orf32, FLJ40752	ENSG00000166275	Q96B45	Nuclear speckles
BORCS8-MEF2B	MEF2BNB-MEF2B	ENSG00000064489		Nucleoplasm, Cytosol
BRAF	BRAF1	ENSG00000157764	P15056	Vesicles
BRAP	BRAP2, IMP, RNF52	ENSG00000089234	Q7Z569	Cytosol
BRCA2	BRCC2, FACD, FAD, FAD1, FANCD, FANCD1, XRCC11	ENSG00000139618	P51587	Nucleoplasm
BRD7	BP75, CELTIX1	ENSG00000166164	Q9NPI1	Nucleoplasm, Cytosol
BROX	C1orf58, FLJ32421	ENSG00000162819	Q5VW32	Golgi apparatus
BRPF1	BR140	ENSG00000156983	P55201	Plasma membrane, Cytosol
BRWD1	C21orf107, DCAF19, FLJ11315, N143, WDR9	ENSG00000185658	Q9NSI6	Nucleoli, Cytosol
BRWD3	FLJ38568, MRX93	ENSG00000165288	Q6RI45	Nucleoplasm, Cytosol
BSPRY	FLJ20150	ENSG00000119411	Q5W0U4	Nucleoplasm, Cytosol
BST2	CD317, tetherin	ENSG00000130303	Q10589	Golgi apparatus, Plasma membrane, Cytosol
BTBD11	ABTB2B, FLJ33957	ENSG00000151136	A6QL63	Nucleoplasm
BTBD16	C10orf87, Em:AC061711.1, FLJ25359	ENSG00000138152	Q32M84	Nucleoli
BTBD19		ENSG00000222009	C9JJ37	Cytosol
BTF3	BTF3a, BTF3b, NACB	ENSG00000145741	P20290	Cytosol
BTF3L4	MGC23908	ENSG00000134717	Q96K17	Nucleoplasm, Cytosol
BTG1	APRO2	ENSG00000133639	P62324	Nucleoplasm
BTK	AGMX1, ATK, IMD1, PSCTK1, XLA	ENSG00000010671	Q06187	Plasma membrane, Cytosol
BTRC	beta-TrCP1, betaTrCP, bTrCP, bTrCP1, FBXW1A, Fwd1	ENSG00000166167	Q9Y297	Nucleoplasm
BUB1	BUB1A, BUB1L, hBUB1	ENSG00000169679	O43683	Nucleoplasm
BUB1B	Bub1A, BUBR1, MAD3L, SSK1	ENSG00000156970	O60566	Cytosol
BZW2	HSPC028, MST017, MSTP017	ENSG00000136261	Q9Y6E2	Plasma membrane, Actin filaments, Cytosol
C10orf90	bA422P15.2, FATS, FLJ32938	ENSG00000154493	Q96M02	Nucleoplasm, Plasma membrane, Cytosol
C11orf21		ENSG00000110665	Q9P2W6	Nucleoplasm
C11orf45	FLJ43646, MGC35558	ENSG00000174370	Q8TAV5	Cytosol
C11orf74	FLJ38678, HEPIS, NWC	ENSG00000166352	Q86VG3	Aggresome, Cytosol
C11orf96	AG2	ENSG00000187479		Nucleoplasm, Focal adhesion sites, Cytosol
C12orf40	FLJ40126	ENSG00000180116	Q86WS4	Golgi apparatus
C12orf60	MGC47869	ENSG00000182993	Q5U649	Nucleoplasm, Cytosol
C12orf65	FLJ38663, SPG55	ENSG00000130921	Q9H3J6	Nucleoplasm, Cytosol
C14orf119	FLJ20671	ENSG00000179933	Q9NWQ9	Mitochondria, Cytosol
C14orf28	DRIP-1	ENSG00000179476	Q4W4Y0	Cytosol
C15orf39	DKFZP434H132, FLJ46337	ENSG00000167173	Q6ZRI6	Cytosol
C15orf40	MGC29937	ENSG00000169609	Q8WUR7	Nucleoplasm, Cytosol
C15orf59	INSYN1, LOC388135, MGC131524	ENSG00000205363	Q2T9L4	Nucleoplasm, Cytosol
C15orf61	LOC145853	ENSG00000189227	A6NNL5	Nucleoli, Vesicles
C15orf65	FLJ27352	ENSG00000261652	H3BRN8	Nucleoplasm
C16orf45	FLJ32618	ENSG00000166780	Q96MC5	Cytosol
C16orf46	FLJ32702	ENSG00000166455	Q6P387	Nucleoplasm
C16orf58	FLJ13868	ENSG00000140688	Q96GQ5	Nucleoli, Golgi apparatus, Vesicles
C16orf70	C16orf6, FLJ12076, lin-10, LIN10	ENSG00000125149	Q9BSU1	Nuclear speckles
C17orf100	LOC388327	ENSG00000256806		Nucleoplasm
C17orf49	BAP18, HEPIS, MGC49942	ENSG00000258315	Q8IXM2	Nucleoplasm
C17orf53	MGC3130	ENSG00000125319	Q8N3J3	Nucleoplasm, Cytosol
C17orf58		ENSG00000186665	Q2M2W7	Plasma membrane, Cytosol
C17orf75	NJMU-R1, SRI2	ENSG00000108666	Q9HAS0	Golgi apparatus, Cytosol
C17orf97	LIAT1, LOC400566	ENSG00000187624	Q6ZQX7	Nucleoli
C18orf25	ARKL1, MGC12909, RNF111L1	ENSG00000152242	Q96B23	Nucleoplasm
C19orf12	DKFZP762D096, MGC10922, MPAN, NBIA4, SPG43	ENSG00000131943	Q9NSK7	Cytosol
C19orf33	H2RSP, IMUP, IMUP-1, IMUP-2	ENSG00000167644	Q9GZP8	Nucleoplasm, Cytosol
C19orf38	HIDE1	ENSG00000214212	A8MVS5	Cytosol
C19orf66	FLJ11286, IRAV, RyDEN	ENSG00000130813	Q9NUL5	Nucleoplasm
C19orf71	LOC100128569	ENSG00000183397	A6NCJ1	Plasma membrane, Cytosol
C19orf73	FLJ10490	ENSG00000221916	Q9NVV2	Nucleoplasm, Cytosol
C1GALT1	C1GALT, T-synthase	ENSG00000106392	Q9NS00	Nuclear bodies, Cytosol
C1GALT1C1	C1GALT2, COSMC	ENSG00000171155	Q96EU7	Cytosol
C1orf100		ENSG00000173728	Q5SVJ3	Nucleoplasm
C1orf109	FLJ20508	ENSG00000116922	Q9NX04	Cytosol
C1orf116	FLJ36507, MGC2742, MGC4309, SARG	ENSG00000182795	Q9BW04	Plasma membrane, Cytosol
C1orf123	FLJ20580	ENSG00000162384	Q9NWV4	Cytosol
C1orf158	MGC35194	ENSG00000157330	Q8N1D5	Cytosol
C1orf194		ENSG00000179902	Q5T5A4	Nuclear speckles
C1orf198	DKFZp667D152, FLJ14525, FLJ16283, FLJ38847, MGC10710	ENSG00000119280	Q9H425	Cytosol
C1orf21	PIG13	ENSG00000116667	Q9H246	Nucleoplasm, Cytosol
C1orf216	FLJ38984	ENSG00000142686	Q8TAB5	Nucleoplasm, Cytosol
C1orf228	MGC33556, NCRNA00082, p40	ENSG00000198520	Q6PIY5	Cytosol
C1orf35	MGC4174, MMTAG2	ENSG00000143793	Q9BU76	Nuclear speckles, Plasma membrane
C1orf74	FLJ25078, URLC4	ENSG00000162757	Q96LT6	Plasma membrane, Cytosol
C1orf94	MGC15882	ENSG00000142698	Q6P1W5	Cytosol
C1QTNF1	CTRP1, FLJ90694, GIP, ZSIG37	ENSG00000173918	Q9BXJ1	Nucleoplasm
C1R		ENSG00000159403	P00736	Nucleoplasm, Cytosol
C1RL	C1r-LP, C1RL1	ENSG00000139178	Q9NZP8	Microtubules
C1S		ENSG00000182326	P09871	Nucleoplasm
C20orf194	DKFZp434N061	ENSG00000088854	Q5TEA3	Nucleoli fibrillar center, Cytosol
C20orf24	PNAS-11, RIP5	ENSG00000101084	Q9BUV8	Cytosol
C20orf27	FLJ20550	ENSG00000101220	Q9GZN8	Nucleoplasm, Cytosol
C21orf2	A2, LRRC76, YF5	ENSG00000160226	O43822	Mitochondria
C2CD2L	KIAA0285, TMEM24	ENSG00000172375	O14523	Nucleoplasm, Nucleoli
C2CD5	CDP138, KIAA0528	ENSG00000111731	Q86YS7	Centriolar satellite, Cytosol
C3orf14	HT021	ENSG00000114405	Q9HBI5	Plasma membrane
C3orf18	G20	ENSG00000088543	Q9UK00	Cytosol
C3orf20	DKFZP434N1817	ENSG00000131379	Q8ND61	Plasma membrane, Cytosol
C3orf33	AC3-33, FLJ31139	ENSG00000174928	Q6P1S2	Nucleoplasm
C3orf36	FLJ22173	ENSG00000221972	Q3SXR2	Nucleoplasm, Nucleoli fibrillar center
C3orf38	MGC26717	ENSG00000179021	Q5JPI3	Plasma membrane, Cytosol
C3orf70		ENSG00000187068	A6NLC5	Cytosol
C4orf22		ENSG00000197826	Q6V702	Plasma membrane, Cytosol
C4orf48		ENSG00000243449	Q5BLP8	Cytosol
C5orf42	FLJ13231, Hug, JBTS17	ENSG00000197603	Q9H799	Cytosol
C5orf51	LOC285636	ENSG00000205765	A6NDU8	Nucleoplasm
C6orf132	bA7K24.2	ENSG00000188112	Q5T0Z8	Golgi apparatus, Cytosol
C6orf47	D6S53E, G4	ENSG00000204439	O95873	Cytosol
C6orf62	DKFZP564G182, FLJ12619, XTP12	ENSG00000112308	Q9GZU0	Cytosol
C7orf25	MGC2821	ENSG00000136197	Q9BPX7	Nucleoplasm
C7orf26	MGC2718	ENSG00000146576	Q96N11	Nucleoplasm
C8orf37	BBS21, CORD16, FLJ30600, RP64	ENSG00000156172	Q96NL8	Cytosol
C8orf48	FLJ25402	ENSG00000164743	Q96LL4	Cytosol
C8orf59		ENSG00000176731	Q8N0T1	Nucleoplasm, Nucleoli
C8orf76	FLJ14825	ENSG00000189376	Q96K31	Nucleoplasm
C9orf116	MGC29761, PIERCE1, RbEST47	ENSG00000160345	Q5BN46	Nucleoplasm, Cytosol
C9orf40	FLJ10110	ENSG00000135045	Q8IXQ3	Nucleoplasm, Cytosol
C9orf43	MGC17358	ENSG00000157653	Q8TAL5	Cytosol
C9orf84	FLJ32779	ENSG00000165181	Q5VXU9	Vesicles, Cytosol
CA9	CAIX, MN	ENSG00000107159	Q16790	Plasma membrane
CAB39	CGI-66, MO25	ENSG00000135932	Q9Y376	Nucleoli fibrillar center
CABCOCO1	bA63A2.1, C10orf107, Em:AC022398.2, MGC44593	ENSG00000183346	Q8IVU9	Centrosome
CABIN1	KIAA0330, PPP3IN	ENSG00000099991	Q9Y6J0	Nucleoplasm, Cytosol
CABYR	CBP86, CT88, FSP-2	ENSG00000154040	O75952	Nucleoplasm, Cytosol
CACNA1E	BII, CACH6, CACNL1A6, Cav2.3	ENSG00000198216	Q15878	Plasma membrane
CACNG4	MGC11138, MGC24983	ENSG00000075461	Q9UBN1	Cytosol
CACNG6		ENSG00000130433	Q9BXT2	Nucleoli fibrillar center
CACTIN	C19orf29, cactin, fSAPc, NY-REN-24	ENSG00000105298	Q8WUQ7	Nucleoplasm, Nuclear speckles
CACYBP	S100A6BP, SIP	ENSG00000116161	Q9HB71	Cytosol
CADM3	BIgR, FLJ10698, IGSF4B, Necl-1, NECL1, SynCAM3, TSLL1	ENSG00000162706	Q8N126	Cytosol
CALB2	CAL2	ENSG00000172137	P22676	Cytosol
CALCOCO1	calphoglin, Cocoa, KIAA1536	ENSG00000012822	Q9P1Z2	Cytosol
CALCOCO2	MGC17318, NDP52	ENSG00000136436	Q13137	Cytosol
CALHM2	FAM26B	ENSG00000138172	Q9HA72	Nucleoplasm, Mitochondria
CALML4	MGC4809, NY-BR-20	ENSG00000129007	Q96GE6	Golgi apparatus
CALML5	CLSP	ENSG00000178372	Q9NZT1	Plasma membrane, Cytosol
CAMK1	CaMKI	ENSG00000134072	Q14012	Cytosol
CAMK1D	CKLiK	ENSG00000183049	Q8IU85	Nucleoplasm, Cytosol
CAMK2A	CAMKA, CaMKIINalpha, KIAA0968	ENSG00000070808	Q9UQM7	Plasma membrane
CAMK2B	CAM2, CAMK2, CAMKB	ENSG00000058404	Q13554	Plasma membrane
CAMK2D	CAMKD	ENSG00000145349	Q13557	Plasma membrane
CAMK2G	CAMKG	ENSG00000148660	Q13555	Plasma membrane
CAMKK1	CAMKKA, DKFZp761M0423, MGC34095	ENSG00000004660	Q8N5S9	Cytosol
CAMKK2	CAMKK, CAMKKB, KIAA0787, MGC15254	ENSG00000110931	Q96RR4	Cytosol
CAMSAP1	DKFZp434F195, FLJ31228	ENSG00000130559	Q5T5Y3	Mitotic spindle, Cytosol
CAMSAP2	CAMSAP1L1, KIAA1078	ENSG00000118200	Q08AD1	Microtubule ends
CAMTA1	KIAA0833	ENSG00000171735	Q9Y6Y1	Cytosol
CAND1	DKFZp434M1414, KIAA0829, TIP120, TIP120A	ENSG00000111530	Q86VP6	Nucleoplasm, Golgi apparatus, Cytosol
CAND2	KIAA0667, TIP120B, Tp120b	ENSG00000144712	O75155	Nuclear bodies
CAP1	CAP	ENSG00000131236	Q01518	Cytosol
CAP2		ENSG00000112186	P40123	Nucleoplasm, Cytosol
CAPN1	CANP, CANPL1, muCANP, muCL	ENSG00000014216	P07384	Cytosol
CAPN10		ENSG00000142330	Q9HC96	Nucleoplasm
CAPN2	CANPL2, CANPml, mCANP	ENSG00000162909	P17655	Cytosol
CAPN5	ADNIV, HTRA3, nCL-3, VRNI	ENSG00000149260	O15484	Nucleoplasm
CAPNS1	30K, CANP, CANPS, CAPN4, CDPS	ENSG00000126247	P04632	Nucleoplasm, Cytosol
CAPNS2	MGC12536, MGC14804	ENSG00000256812	Q96L46	Cytosol
CAPRIN1	caprin-1, GPIAP1, M11S1, RNG105	ENSG00000135387	Q14444	Cytosol
CAPRIN2	C1QDC1, caprin-2, EEG1, FLJ11391, FLJ22569, RNG140	ENSG00000110888	Q6IMN6	Cytosol
CAPS	CAPS1, MGC126562	ENSG00000105519		Plasma membrane
CAPZA2	CAPPA2, CAPZ	ENSG00000198898	P47755	Endoplasmic reticulum
CAPZB		ENSG00000077549	P47756	Nucleoplasm, Cytosol
CARD10	BIMP1, CARMA3	ENSG00000100065	Q9BWT7	Vesicles, Intermediate filaments
CARF	ALS2CR8, CaRF, FLJ21579, NYD-SP24	ENSG00000138380	Q8N187	Vesicles
CARMIL1	CARMIL, dJ501N12.1, FLJ20048, LRRC16, LRRC16A	ENSG00000079691	Q5VZK9	Cytosol
CARS	CARS1	ENSG00000110619	P49589	Cytosol
CASK	CAGH39, FGS4, LIN2, TNRC8	ENSG00000147044	O14936	Nucleoplasm
CASKIN1	ANKS5A, KIAA1306	ENSG00000167971	Q8WXD9	Nucleoplasm, Cytosol
CASP1	ICE, IL1BC	ENSG00000137752	P29466	Cytosol
CASP14	MGC119078, MGC119079, MICE	ENSG00000105141	P31944	Nucleoplasm, Cytosol
CASP4	ICE(rel)II, ICH-2, TX	ENSG00000196954	P49662	Cytosol
CASP6	MCH2	ENSG00000138794	P55212	Cytosol
CASP8	Casp-8, FLICE, MACH, MCH5	ENSG00000064012	Q14790	Cytosol
CAST		ENSG00000153113	P20810	Endoplasmic reticulum, Cytosol
CASZ1	castor, cst, FLJ20321, SRG, ZNF693	ENSG00000130940	Q86V15	Nucleoplasm
CATSPERG	C19orf15, DKFZp434A1022, FLJ46353	ENSG00000099338	Q6ZRH7	Nucleoli
CAVIN2	cavin-2, PS-p68, SDPR, SDR	ENSG00000168497	O95810	Plasma membrane
CBFB	PEBP2B	ENSG00000067955	Q13951	Nucleoplasm, Cytosol
CBL	c-Cbl, CBL2, RNF55	ENSG00000110395	P22681	Cytosol
CBLB	Cbl-b, RNF56	ENSG00000114423	Q13191	Cytosol
CBR1	CBR, SDR21C1	ENSG00000159228	P16152	Nucleoplasm
CBR3	SDR21C2	ENSG00000159231	O75828	Nucleoplasm, Cytosol
CBX7		ENSG00000100307	O95931	Nucleoplasm
CC2D1A	FLJ20241, MRT3	ENSG00000132024	Q6P1N0	Plasma membrane, Cytosol
CCBE1	FLJ30681, KIAA1983	ENSG00000183287	Q6UXH8	Plasma membrane, Cytosol
CCDC102B	ACY1L, AN, C18orf14, FLJ23594, HsT1731	ENSG00000150636	Q68D86	Mitochondria
CCDC103	CILD17, FLJ13094, FLJ34211, PR46b	ENSG00000167131	Q8IW40	Cytosol
CCDC106	HSU79303	ENSG00000173581	Q9BWC9	Nucleoplasm
CCDC112	MGC39633	ENSG00000164221	Q8NEF3	Plasma membrane, Cytosol
CCDC117	FLJ33814	ENSG00000159873	Q8IWD4	Nucleoplasm
